Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Age,Gender,State,City,Region,Customer_Segment,Category,Product,Brand,Quantity,Unit_Price,Discount_Percent,Discount_Amount,Sales,Cost,Profit,Shipping_Cost,Payment_Method,Sales_Channel,Order_Status,Returned,Delivery_Days,Customer_Rating
ORD109145,2024-01-05,CUST1091,Customer 1091,24,Female,Tamil Nadu,Madurai,South,Home Office,Sports,Badminton Racket,Nivia,4,7872.29,10,3148.92,28340.24,23852.01,4488.23,152.42,Cash on Delivery,Website,Delivered,No,6,3
ORD109146,2025-12-26,CUST1316,Customer 1316,56,Female,West Bengal,Kolkata,West,Consumer,Grocery,Tea,Catch,4,2154.5,10,861.8,7756.2,6019.79,1736.41,74.94,UPI,Mobile App,Returned,Yes,0,1
ORD109147,2025-04-08,CUST1404,Customer 1404,56,Other,Haryana,Rohtak,North,Consumer,Electronics,Tablet,Sony,5,105131.23,5,26282.81,499373.34,416333.91,83039.43,71.71,UPI,Mobile App,Delivered,No,8,5
ORD109148,2025-05-03,CUST1743,Customer 1743,36,Female,Haryana,Rohtak,Central,Corporate,Home & Kitchen,Table,Bajaj,4,8078.88,10,3231.55,29083.97,20152.84,8931.13,159.4,Net Banking,Website,Delivered,No,8,5
ORD109149,2024-07-22,CUST1032,Customer 1032,42,Other,Telangana,Warangal,Central,Corporate,Beauty,Face Cream,Nivea,3,5628.48,10,1688.54,15196.9,11547.49,3649.41,156.61,Net Banking,Marketplace,Delivered,No,7,3
ORD109150,2024-12-20,CUST1413,Customer 1413,44,Male,Uttar Pradesh,Noida,South,Consumer,Fashion,Sneakers,Allen Solly,4,11797.41,25,11797.41,35392.23,24467.18,10925.05,238.72,Debit Card,Mobile App,Delivered,No,1,5
ORD109151,2024-10-28,CUST1250,Customer 1250,51,Female,Maharashtra,Mumbai,North,Consumer,Home & Kitchen,Table,Bajaj,5,1552.55,5,388.14,7374.61,5024.69,2349.92,204.6,Debit Card,Marketplace,Delivered,No,8,1
ORD109152,2024-09-18,CUST1268,Customer 1268,32,Female,Delhi,New Delhi,West,Corporate,Fashion,Jeans,Puma,5,823.25,30,1234.88,2881.37,1680.22,1201.15,144.31,Cash on Delivery,Marketplace,Delivered,No,7,5
ORD109153,2025-11-20,CUST1298,Customer 1298,46,Female,Maharashtra,Pune,Central,Consumer,Fashion,Jeans,Nike,1,1802.03,15,270.3,1531.73,984.47,547.26,33.47,Wallet,Marketplace,Delivered,No,4,2
ORD109154,2024-09-24,CUST1579,Customer 1579,46,Male,Delhi,Delhi,North,Corporate,Sports,Dumbbells,Puma,4,12909.41,15,7745.65,43891.99,36282.02,7609.97,215.02,Cash on Delivery,Marketplace,Cancelled,No,0,0
ORD109155,2025-09-08,CUST1529,Customer 1529,33,Male,Telangana,Hyderabad,West,Home Office,Beauty,Face Cream,The Body Shop,1,1193.07,10,119.31,1073.76,822.35,251.41,147.36,UPI,Website,Delivered,No,2,1
ORD109156,2024-10-29,CUST1783,Customer 1783,51,Male,Tamil Nadu,Coimbatore,East,Corporate,Beauty,Face Wash,Maybelline,3,2801.83,30,2521.65,5883.84,3365.42,2518.42,37.2,Cash on Delivery,Website,Delivered,No,4,4
ORD109157,2024-07-12,CUST1670,Customer 1670,47,Other,Delhi,New Delhi,North,Consumer,Grocery,Spices,Taj,1,1333.88,20,266.78,1067.1,910.28,156.82,217.1,UPI,Marketplace,Delivered,No,5,4
ORD109158,2024-09-24,CUST1384,Customer 1384,50,Female,Uttar Pradesh,Varanasi,Central,Home Office,Home & Kitchen,Mixer,Havells,1,667.51,25,166.88,500.63,429.57,71.06,149.65,Debit Card,Website,Delivered,No,6,5
ORD109159,2025-08-16,CUST1206,Customer 1206,46,Male,Tamil Nadu,Madurai,North,Corporate,Home & Kitchen,Cooker,Milton,3,10630.07,10,3189.02,28701.19,21365.62,7335.57,219,UPI,Marketplace,Delivered,No,7,2
ORD109160,2024-05-15,CUST1136,Customer 1136,50,Male,Karnataka,Mysore,East,Corporate,Sports,Football,Decathlon,4,4276.03,10,1710.41,15393.71,11596.12,3797.59,157.6,Credit Card,Website,Delivered,No,2,3
ORD109161,2024-05-23,CUST1540,Customer 1540,25,Female,Telangana,Hyderabad,North,Corporate,Sports,Running Shoes,Yonex,5,8815.74,20,8815.74,35262.96,24467.3,10795.66,154.45,Debit Card,Website,Delivered,No,6,1
ORD109162,2024-04-15,CUST1436,Customer 1436,63,Female,Maharashtra,Pune,Central,Corporate,Electronics,Keyboard,Dell,4,74017.74,15,44410.64,251660.32,185347.49,66312.83,212.15,UPI,Mobile App,Returned,Yes,0,4
ORD109163,2025-06-05,CUST1675,Customer 1675,43,Female,Tamil Nadu,Chennai,West,Consumer,Sports,Cricket Bat,Nike,4,4605.12,10,1842.05,16578.43,9182.9,7395.53,189.66,UPI,Website,Delivered,No,4,3
ORD109164,2024-09-13,CUST1331,Customer 1331,60,Male,Haryana,Panipat,West,Home Office,Beauty,Moisturizer,Dove,1,1853.9,25,463.48,1390.42,973,417.42,101.76,Cash on Delivery,Mobile App,Delivered,No,2,5
ORD109165,2025-03-19,CUST1693,Customer 1693,61,Male,Gujarat,Vadodara,East,Consumer,Grocery,Wheat Flour,Fortune,3,610.61,0,0,1831.83,1261.05,570.78,59.46,Debit Card,Website,Cancelled,No,0,0
ORD109166,2024-04-04,CUST1188,Customer 1188,19,Male,Tamil Nadu,Chennai,South,Home Office,Fashion,Handbag,Allen Solly,2,8174.94,5,817.49,15532.39,8595.28,6937.11,44.83,Wallet,Website,Delivered,No,7,3
ORD109167,2025-04-25,CUST1015,Customer 1015,30,Other,Gujarat,Ahmedabad,South,Home Office,Beauty,Face Cream,Mamaearth,2,757.05,5,75.7,1438.4,1227.58,210.82,42.38,Debit Card,Mobile App,Delivered,No,8,5
ORD109168,2025-06-13,CUST1600,Customer 1600,27,Female,Delhi,New Delhi,West,Corporate,Beauty,Hair Dryer,The Body Shop,1,4607.96,0,0,4607.96,3433.24,1174.72,31.71,UPI,Website,Delivered,No,4,3
ORD109169,2024-01-05,CUST1517,Customer 1517,31,Male,Gujarat,Vadodara,North,Corporate,Electronics,Smartwatch,Boat,5,60728.29,20,60728.29,242913.16,182750.44,60162.72,52.3,UPI,Website,Delivered,No,4,1
ORD109170,2024-01-04,CUST1516,Customer 1516,43,Other,Haryana,Faridabad,West,Corporate,Sports,Cycling Helmet,Nike,4,2201.18,30,2641.42,6163.3,3656.27,2507.03,91.25,Debit Card,Social Media,Delivered,No,1,4
ORD109171,2025-12-07,CUST1144,Customer 1144,27,Female,Gujarat,Ahmedabad,Central,Home Office,Home & Kitchen,Table,Philips,5,16688.29,10,8344.15,75097.3,45953.14,29144.16,48.42,Wallet,Mobile App,Delivered,No,3,3
ORD109172,2024-11-23,CUST1104,Customer 1104,65,Other,Gujarat,Vadodara,North,Consumer,Grocery,Cooking Oil,Catch,4,756.91,5,151.38,2876.26,1596.21,1280.05,161.3,Wallet,Marketplace,Delivered,No,5,4
ORD109173,2025-10-03,CUST1348,Customer 1348,25,Female,Karnataka,Bengaluru,Central,Corporate,Electronics,Headphones,Lenovo,2,44254.54,15,13276.36,75232.72,62689.43,12543.29,76.46,Debit Card,Social Media,Delivered,No,3,2
ORD109174,2024-05-14,CUST1178,Customer 1178,26,Male,Karnataka,Mysore,Central,Corporate,Sports,Dumbbells,Decathlon,4,13748.76,15,8249.26,46745.78,32642.59,14103.19,110.11,Net Banking,Website,Cancelled,No,0,0
ORD109175,2025-06-07,CUST1549,Customer 1549,25,Female,Delhi,Delhi,North,Home Office,Home & Kitchen,Cooker,Bajaj,2,13034.19,20,5213.68,20854.7,16496.14,4358.56,155.35,Wallet,Website,Returned,Yes,0,2
ORD109176,2025-04-21,CUST1048,Customer 1048,37,Male,Telangana,Warangal,North,Home Office,Home & Kitchen,Lamp,Usha,1,12902.75,30,3870.82,9031.93,5583.93,3448,232.52,Cash on Delivery,Website,Returned,Yes,0,1
ORD109177,2025-06-13,CUST1654,Customer 1654,54,Female,Haryana,Panipat,Central,Home Office,Grocery,Rice,Tata,1,1539.47,25,384.87,1154.6,846.93,307.67,203.55,Debit Card,Website,Delivered,No,8,5
ORD109178,2024-12-01,CUST1427,Customer 1427,54,Male,Karnataka,Mangalore,North,Consumer,Sports,Badminton Racket,Yonex,5,14908.37,10,7454.19,67087.66,38434.4,28653.26,176.01,UPI,Marketplace,Delivered,No,6,2
ORD109179,2024-03-05,CUST1310,Customer 1310,30,Female,Tamil Nadu,Coimbatore,South,Home Office,Home & Kitchen,Chair,Prestige,4,17723.62,20,14178.9,56715.58,49805.75,6909.83,170.75,Cash on Delivery,Social Media,Cancelled,No,0,0
ORD109180,2025-09-24,CUST1221,Customer 1221,27,Female,Telangana,Hyderabad,Central,Home Office,Grocery,Coffee,Aashirvaad,3,2495.35,0,0,7486.05,5394.49,2091.56,240.07,UPI,Website,Cancelled,No,0,0
ORD109181,2024-03-04,CUST1715,Customer 1715,40,Female,Tamil Nadu,Chennai,North,Corporate,Electronics,Keyboard,Logitech,3,28151.03,10,8445.31,76007.78,56074.94,19932.84,66.06,Cash on Delivery,Social Media,Returned,Yes,0,2
ORD109182,2024-05-10,CUST1533,Customer 1533,27,Male,Maharashtra,Mumbai,East,Consumer,Grocery,Tea,Britannia,1,1218.12,10,121.81,1096.31,732.92,363.39,103.11,Debit Card,Marketplace,Delivered,No,2,4
ORD109183,2024-11-14,CUST1493,Customer 1493,32,Other,Uttar Pradesh,Prayagraj,Central,Consumer,Grocery,Coffee,Bru,3,1431.72,20,859.03,3436.13,2304.68,1131.45,136.4,Credit Card,Social Media,Returned,Yes,0,1
ORD109184,2025-07-06,CUST1502,Customer 1502,20,Female,Gujarat,Ahmedabad,North,Home Office,Home & Kitchen,Table,Prestige,5,16982.67,0,0,84913.35,59502.22,25411.13,151.11,Net Banking,Social Media,Delivered,No,1,4
ORD109185,2025-03-12,CUST1771,Customer 1771,25,Male,Telangana,Hyderabad,Central,Consumer,Fashion,Dress,Nike,1,4413.26,30,1323.98,3089.28,1832.15,1257.13,232.39,Debit Card,Website,Returned,Yes,0,4
ORD109186,2025-07-07,CUST1088,Customer 1088,30,Other,West Bengal,Kolkata,Central,Corporate,Beauty,Moisturizer,Mamaearth,1,3965.83,10,396.58,3569.25,2288.34,1280.91,237.52,UPI,Mobile App,Returned,Yes,0,1
ORD109187,2024-07-19,CUST1118,Customer 1118,26,Male,Telangana,Warangal,West,Consumer,Fashion,Jeans,Allen Solly,3,1793.02,30,1613.72,3765.34,3033.6,731.74,99.58,Wallet,Marketplace,Cancelled,No,0,0
ORD109188,2025-12-07,CUST1521,Customer 1521,21,Female,Haryana,Rohtak,South,Home Office,Electronics,Laptop,Boat,5,38634.76,10,19317.38,173856.42,95641.39,78215.03,171.66,Wallet,Website,Returned,Yes,0,5
ORD109189,2024-09-10,CUST1037,Customer 1037,48,Female,Delhi,New Delhi,East,Home Office,Home & Kitchen,Cooker,Usha,4,4496.7,10,1798.68,16188.12,12384.57,3803.55,39.39,UPI,Mobile App,Delivered,No,1,2
ORD109190,2024-12-18,CUST1171,Customer 1171,41,Other,West Bengal,Kolkata,East,Consumer,Fashion,Jeans,Allen Solly,2,11919.01,0,0,23838.02,14406.17,9431.85,125.92,Net Banking,Marketplace,Delivered,No,6,3
ORD109191,2025-04-04,CUST1731,Customer 1731,30,Other,Haryana,Faridabad,South,Corporate,Fashion,Shirt,Levis,4,3505.29,15,2103.17,11917.99,8844.75,3073.24,144.53,Wallet,Website,Delivered,No,5,1
ORD109192,2025-07-06,CUST1666,Customer 1666,40,Male,West Bengal,Kolkata,West,Consumer,Grocery,Rice,Aashirvaad,5,1895.01,10,947.5,8527.55,6622.43,1905.12,81.65,Net Banking,Website,Delivered,No,7,3
ORD109193,2025-03-07,CUST1105,Customer 1105,33,Female,West Bengal,Kolkata,South,Consumer,Beauty,Face Cream,Dove,4,3761.02,20,3008.82,12035.26,9911.1,2124.16,50.35,UPI,Website,Delivered,No,2,2
ORD109194,2025-09-27,CUST1427,Customer 1427,21,Male,Uttar Pradesh,Greater Noida,South,Consumer,Grocery,Cooking Oil,Taj,1,1268.84,10,126.88,1141.96,929.39,212.57,39.07,UPI,Social Media,Delivered,No,1,2
ORD109195,2024-10-01,CUST1189,Customer 1189,49,Male,Rajasthan,Jaipur,West,Corporate,Fashion,Dress,Roadster,3,9827.69,0,0,29483.07,21488.72,7994.35,228.74,UPI,Social Media,Returned,Yes,0,1
ORD109196,2025-08-19,CUST1631,Customer 1631,65,Male,Telangana,Warangal,South,Home Office,Electronics,Mouse,Boat,4,69065.59,5,13813.12,262449.24,166981.49,95467.75,221.23,Cash on Delivery,Mobile App,Delivered,No,3,2
ORD109197,2025-12-06,CUST1245,Customer 1245,36,Female,Telangana,Warangal,West,Corporate,Electronics,Mouse,Logitech,2,101030.11,25,50515.06,151545.16,123511.2,28033.96,55.62,UPI,Mobile App,Delivered,No,4,3
ORD109198,2024-11-28,CUST1573,Customer 1573,44,Male,West Bengal,Siliguri,Central,Consumer,Home & Kitchen,Mixer,Philips,2,6152.98,5,615.3,11690.66,8230.14,3460.52,33.49,Cash on Delivery,Social Media,Delivered,No,7,4
ORD109199,2024-11-18,CUST1612,Customer 1612,38,Other,West Bengal,Kolkata,South,Home Office,Sports,Yoga Mat,Adidas,4,1325.81,10,530.32,4772.92,4192.65,580.27,214.86,Wallet,Mobile App,Returned,Yes,0,1
ORD109200,2024-03-18,CUST1622,Customer 1622,20,Male,Maharashtra,Mumbai,West,Home Office,Sports,Running Shoes,Nike,1,8882.19,10,888.22,7993.97,5518.67,2475.3,109.83,Credit Card,Mobile App,Delivered,No,8,4
ORD109201,2024-09-19,CUST1679,Customer 1679,29,Male,Maharashtra,Mumbai,South,Home Office,Home & Kitchen,Vacuum Cleaner,Bajaj,1,3494.31,10,349.43,3144.88,2451.22,693.66,131.3,Credit Card,Social Media,Cancelled,No,0,0
ORD109202,2025-10-01,CUST1521,Customer 1521,41,Other,Karnataka,Mangalore,West,Consumer,Fashion,Shirt,Allen Solly,4,8841.05,25,8841.05,26523.15,17791.56,8731.59,152.32,UPI,Marketplace,Cancelled,No,0,0
ORD109203,2025-03-17,CUST1032,Customer 1032,27,Female,West Bengal,Siliguri,West,Home Office,Beauty,Shampoo,Lakme,5,5528.63,5,1382.16,26260.99,21375.13,4885.86,80.32,Cash on Delivery,Website,Delivered,No,6,2
ORD109204,2024-09-12,CUST1371,Customer 1371,52,Female,Tamil Nadu,Madurai,North,Corporate,Electronics,Laptop,Sony,1,51737.72,30,15521.32,36216.4,31833.29,4383.11,239.36,Debit Card,Social Media,Delivered,No,7,4
ORD109205,2024-03-18,CUST1127,Customer 1127,45,Male,Tamil Nadu,Coimbatore,North,Consumer,Fashion,T-Shirt,Adidas,1,2597.31,25,649.33,1947.98,1408.96,539.02,158.76,Credit Card,Mobile App,Cancelled,No,0,0
ORD109206,2025-04-29,CUST1075,Customer 1075,56,Male,Uttar Pradesh,Agra,South,Consumer,Sports,Badminton Racket,Nike,2,6288.21,5,628.82,11947.6,6769.81,5177.79,31.49,Wallet,Social Media,Returned,Yes,0,1
ORD109207,2025-12-11,CUST1692,Customer 1692,25,Other,Rajasthan,Udaipur,North,Corporate,Grocery,Biscuits,Taj,4,218.85,0,0,875.4,541.45,333.95,247.85,Net Banking,Website,Delivered,No,6,1
ORD109208,2024-07-24,CUST1585,Customer 1585,29,Female,Maharashtra,Nagpur,East,Consumer,Fashion,Dress,Roadster,3,8051.95,30,7246.76,16909.09,10913.51,5995.58,143.18,UPI,Website,Delivered,No,4,4
ORD109209,2025-02-05,CUST1109,Customer 1109,33,Other,West Bengal,Kolkata,North,Consumer,Grocery,Cooking Oil,Bru,4,2458.67,20,1966.94,7867.74,4699.13,3168.61,243.98,Cash on Delivery,Website,Delivered,No,7,3
ORD109210,2024-11-01,CUST1452,Customer 1452,21,Female,Gujarat,Vadodara,Central,Corporate,Grocery,Biscuits,Fortune,2,437.59,15,131.28,743.9,545.24,198.66,221.36,Credit Card,Marketplace,Delivered,No,1,3
ORD109211,2024-08-13,CUST1478,Customer 1478,54,Male,Karnataka,Bengaluru,Central,Home Office,Grocery,Dry Fruits,Britannia,2,1999.31,20,799.72,3198.9,1779.6,1419.3,130.64,UPI,Website,Cancelled,No,0,0
ORD109212,2025-09-20,CUST1654,Customer 1654,61,Male,Rajasthan,Jodhpur,North,Corporate,Beauty,Moisturizer,Mamaearth,1,1761.93,10,176.19,1585.74,1200.38,385.36,193,Debit Card,Website,Delivered,No,7,3
ORD109213,2025-04-18,CUST1156,Customer 1156,29,Male,Tamil Nadu,Chennai,East,Consumer,Beauty,Face Wash,Nivea,5,1095.89,25,1369.86,4109.59,2825.67,1283.92,218.46,Wallet,Website,Delivered,No,5,4
ORD109214,2024-09-24,CUST1748,Customer 1748,58,Other,Gujarat,Surat,South,Corporate,Sports,Badminton Racket,Puma,1,8657.37,0,0,8657.37,4946.43,3710.94,48.21,Wallet,Website,Cancelled,No,0,0
ORD109215,2024-04-18,CUST1017,Customer 1017,56,Female,Telangana,Hyderabad,South,Consumer,Grocery,Cooking Oil,Catch,4,1122.75,15,673.65,3817.35,2505.75,1311.6,56.34,Wallet,Website,Delivered,No,2,2
ORD109216,2025-03-30,CUST1065,Customer 1065,18,Male,Maharashtra,Mumbai,East,Consumer,Sports,Badminton Racket,Nivia,5,13727.47,30,20591.2,48046.15,36041.46,12004.69,240.45,Net Banking,Website,Cancelled,No,0,0
ORD109217,2024-06-14,CUST1180,Customer 1180,59,Other,Tamil Nadu,Coimbatore,Central,Corporate,Fashion,Jeans,Roadster,5,11986.18,15,8989.64,50941.26,31077.08,19864.18,115.91,UPI,Website,Returned,Yes,0,5
ORD109218,2025-07-25,CUST1137,Customer 1137,32,Other,West Bengal,Siliguri,Central,Consumer,Home & Kitchen,Table,Prestige,1,7362.87,0,0,7362.87,4526.41,2836.46,63.5,Wallet,Website,Returned,Yes,0,3
ORD109219,2025-07-25,CUST1230,Customer 1230,60,Other,Gujarat,Vadodara,North,Home Office,Fashion,Dress,Levis,1,8203.52,20,1640.7,6562.82,3906.52,2656.3,209.92,UPI,Mobile App,Cancelled,No,0,0
ORD109220,2024-11-18,CUST1587,Customer 1587,31,Male,West Bengal,Siliguri,North,Consumer,Fashion,Jacket,Levis,4,2951.66,0,0,11806.64,8747.06,3059.58,64.54,UPI,Website,Delivered,No,6,2
ORD109221,2025-01-27,CUST1215,Customer 1215,58,Male,Telangana,Hyderabad,Central,Corporate,Beauty,Face Wash,Loreal,2,1228.92,10,245.78,2212.06,1852.88,359.18,249.59,Wallet,Mobile App,Cancelled,No,0,0
ORD109222,2025-05-14,CUST1284,Customer 1284,18,Female,Rajasthan,Jodhpur,South,Corporate,Electronics,Smartphone,Sony,2,34231.68,25,17115.84,51347.52,31205.07,20142.45,214.32,Net Banking,Marketplace,Delivered,No,8,5
ORD109223,2025-12-28,CUST1316,Customer 1316,55,Male,Haryana,Faridabad,Central,Corporate,Beauty,Face Wash,Mamaearth,4,1236.15,10,494.46,4450.14,2550.17,1899.97,46.84,Debit Card,Marketplace,Delivered,No,8,3
ORD109224,2024-01-09,CUST1441,Customer 1441,56,Other,West Bengal,Kolkata,East,Home Office,Beauty,Moisturizer,Lakme,1,980.75,20,196.15,784.6,627.08,157.52,95.56,Wallet,Website,Delivered,No,3,3
ORD109225,2025-01-06,CUST1291,Customer 1291,18,Male,West Bengal,Siliguri,West,Corporate,Grocery,Cooking Oil,Aashirvaad,3,794.88,30,715.39,1669.25,1228.14,441.11,96.73,Credit Card,Mobile App,Cancelled,No,0,0
ORD109226,2024-04-03,CUST1734,Customer 1734,51,Other,Gujarat,Ahmedabad,West,Consumer,Fashion,Sneakers,Adidas,4,1766.87,20,1413.5,5653.98,4844.26,809.72,63.57,Net Banking,Marketplace,Delivered,No,8,3
ORD109227,2025-02-09,CUST1636,Customer 1636,37,Female,Delhi,Delhi,Central,Home Office,Electronics,Smartwatch,HP,4,24700.08,15,14820.05,83980.27,56451.04,27529.23,34.37,Net Banking,Marketplace,Delivered,No,3,2
ORD109228,2024-07-05,CUST1033,Customer 1033,37,Female,Maharashtra,Mumbai,West,Consumer,Electronics,Mouse,Sony,2,79254.05,10,15850.81,142657.29,120473.33,22183.96,202.21,Net Banking,Marketplace,Delivered,No,1,1
ORD109229,2025-02-16,CUST1248,Customer 1248,22,Other,Rajasthan,Jaipur,East,Consumer,Grocery,Cooking Oil,Aashirvaad,2,2290.75,5,229.07,4352.43,2953.47,1398.96,167.18,Debit Card,Mobile App,Delivered,No,3,1
ORD109230,2024-06-30,CUST1667,Customer 1667,49,Other,Tamil Nadu,Coimbatore,South,Home Office,Electronics,Keyboard,HP,1,107540.57,25,26885.14,80655.43,66209.46,14445.97,121.67,Credit Card,Mobile App,Delivered,No,1,4
ORD109231,2024-10-20,CUST1464,Customer 1464,22,Female,Rajasthan,Jodhpur,East,Corporate,Fashion,Jacket,Allen Solly,5,499.81,5,124.95,2374.1,2013.4,360.7,70.58,Credit Card,Website,Cancelled,No,0,0
ORD109232,2025-05-15,CUST1640,Customer 1640,37,Other,Telangana,Warangal,South,Home Office,Electronics,Monitor,HP,2,97833.61,5,9783.36,185883.86,128113.65,57770.21,65.08,UPI,Mobile App,Delivered,No,2,5
ORD109233,2024-11-03,CUST1013,Customer 1013,49,Male,Uttar Pradesh,Varanasi,North,Corporate,Grocery,Spices,Tata,5,2074.89,30,3112.33,7262.12,6296.13,965.99,58.57,Credit Card,Website,Delivered,No,6,4
ORD109234,2024-07-31,CUST1341,Customer 1341,35,Female,Maharashtra,Nashik,West,Consumer,Electronics,Tablet,Sony,5,77764.46,10,38882.23,349940.07,226029.71,123910.36,148.04,Cash on Delivery,Marketplace,Delivered,No,4,1
ORD109235,2025-03-22,CUST1045,Customer 1045,36,Male,Tamil Nadu,Chennai,East,Consumer,Home & Kitchen,Chair,Philips,1,10858.89,10,1085.89,9773,6724.16,3048.84,197.59,Wallet,Website,Delivered,No,5,5
ORD109236,2025-02-16,CUST1653,Customer 1653,34,Male,Delhi,Delhi,South,Corporate,Sports,Running Shoes,Nike,5,4362.58,30,6543.87,15269.03,11467.84,3801.19,59.13,Credit Card,Mobile App,Delivered,No,4,5
ORD109237,2024-12-05,CUST1175,Customer 1175,45,Female,Gujarat,Surat,Central,Consumer,Beauty,Moisturizer,The Body Shop,5,348.36,15,261.27,1480.53,980.1,500.43,219.45,Debit Card,Mobile App,Delivered,No,4,3
ORD109238,2025-02-07,CUST1636,Customer 1636,48,Other,Delhi,New Delhi,North,Consumer,Electronics,Laptop,Apple,5,20261.93,25,25327.41,75982.24,62266.55,13715.69,106.69,Credit Card,Mobile App,Delivered,No,8,5
ORD109239,2024-04-20,CUST1706,Customer 1706,21,Female,Rajasthan,Jaipur,East,Corporate,Electronics,Tablet,Sony,5,34298.21,25,42872.76,128618.29,79852.84,48765.45,75.92,Net Banking,Social Media,Delivered,No,6,1
ORD109240,2025-12-13,CUST1028,Customer 1028,53,Male,Delhi,New Delhi,West,Home Office,Electronics,Mouse,Apple,4,112173.39,30,134608.07,314085.49,200742.76,113342.73,122.54,Debit Card,Marketplace,Delivered,No,4,4
ORD109241,2025-05-13,CUST1389,Customer 1389,18,Female,Tamil Nadu,Coimbatore,West,Corporate,Grocery,Dry Fruits,Aashirvaad,5,874.9,30,1312.35,3062.15,2241.75,820.4,47.19,Debit Card,Mobile App,Delivered,No,2,5
ORD109242,2025-12-09,CUST1033,Customer 1033,21,Female,Tamil Nadu,Madurai,West,Home Office,Beauty,Moisturizer,Lakme,1,3108.81,25,777.2,2331.61,1972.85,358.76,209.82,Net Banking,Mobile App,Cancelled,No,0,0
ORD109243,2024-11-08,CUST1004,Customer 1004,61,Other,Karnataka,Bengaluru,South,Home Office,Electronics,Smartphone,Apple,4,72177.77,25,72177.77,216533.31,135433.72,81099.59,228.33,Debit Card,Website,Cancelled,No,0,0
ORD109244,2025-02-05,CUST1347,Customer 1347,32,Female,Telangana,Warangal,South,Consumer,Beauty,Perfume,Mamaearth,2,2642.51,10,528.5,4756.52,2948.45,1808.07,197.45,Credit Card,Social Media,Cancelled,No,0,0
ORD109245,2024-05-07,CUST1006,Customer 1006,27,Male,Uttar Pradesh,Greater Noida,South,Corporate,Electronics,Keyboard,Logitech,1,29028.23,5,1451.41,27576.82,21642.12,5934.7,109.1,Debit Card,Website,Delivered,No,8,2
ORD109246,2025-03-23,CUST1126,Customer 1126,20,Female,Rajasthan,Jaipur,West,Consumer,Home & Kitchen,Bedsheet,Philips,4,15981.36,25,15981.36,47944.08,41550.64,6393.44,50.52,Debit Card,Website,Returned,Yes,0,5
ORD109247,2025-01-15,CUST1177,Customer 1177,37,Other,Haryana,Faridabad,North,Consumer,Beauty,Face Wash,Maybelline,3,4236.1,15,1906.25,10802.05,6917.3,3884.75,56.2,Net Banking,Marketplace,Delivered,No,6,5
ORD109248,2024-12-13,CUST1481,Customer 1481,21,Female,West Bengal,Siliguri,West,Corporate,Fashion,Shirt,Adidas,5,1551.2,10,775.6,6980.4,5272.4,1708,92.4,UPI,Website,Returned,Yes,0,5
ORD109249,2024-11-23,CUST1025,Customer 1025,43,Female,Delhi,Delhi,East,Consumer,Electronics,Smartphone,Logitech,3,71076.08,30,63968.47,149259.77,124727.57,24532.2,73.7,Cash on Delivery,Website,Returned,Yes,0,3
ORD109250,2024-04-14,CUST1417,Customer 1417,21,Male,Karnataka,Bengaluru,North,Home Office,Beauty,Moisturizer,Lakme,1,3799.56,15,569.93,3229.63,1965.36,1264.27,180.03,Wallet,Mobile App,Delivered,No,8,2
ORD109251,2024-05-30,CUST1082,Customer 1082,42,Male,Uttar Pradesh,Prayagraj,East,Home Office,Grocery,Tea,Taj,1,655.65,5,32.78,622.87,349.23,273.64,204.27,Credit Card,Social Media,Delivered,No,5,1
ORD109252,2025-04-03,CUST1411,Customer 1411,29,Male,Karnataka,Mysore,Central,Home Office,Fashion,T-Shirt,Allen Solly,3,10135.66,25,7601.74,22805.24,18485.76,4319.48,32.88,Debit Card,Mobile App,Returned,Yes,0,5
ORD109253,2024-07-09,CUST1506,Customer 1506,43,Other,Rajasthan,Udaipur,South,Corporate,Beauty,Hair Dryer,Lakme,3,4530.41,20,2718.25,10872.98,8097.86,2775.12,153.27,Debit Card,Marketplace,Delivered,No,5,4
ORD109254,2025-06-29,CUST1145,Customer 1145,20,Female,West Bengal,Kolkata,North,Home Office,Fashion,Jacket,Zara,4,6518.09,25,6518.09,19554.27,11947.58,7606.69,189.61,Wallet,Social Media,Cancelled,No,0,0
ORD109255,2024-08-17,CUST1273,Customer 1273,58,Male,Haryana,Gurgaon,West,Corporate,Fashion,T-Shirt,Allen Solly,3,5786,0,0,17358,11182.23,6175.77,114.03,UPI,Mobile App,Delivered,No,4,2
ORD109256,2024-11-19,CUST1089,Customer 1089,48,Male,Tamil Nadu,Coimbatore,West,Consumer,Electronics,Keyboard,Apple,3,80021.53,10,24006.46,216058.13,138273.75,77784.38,208.22,UPI,Mobile App,Delivered,No,2,3
ORD109257,2024-05-22,CUST1022,Customer 1022,58,Female,Haryana,Gurgaon,Central,Consumer,Fashion,Jacket,Zara,2,8824,15,2647.2,15000.8,10767.09,4233.71,174.81,Credit Card,Marketplace,Delivered,No,3,3
ORD109258,2025-03-29,CUST1193,Customer 1193,30,Other,West Bengal,Kolkata,East,Home Office,Home & Kitchen,Table,Bajaj,3,19878.61,15,8945.37,50690.46,28946.55,21743.91,137.9,Net Banking,Social Media,Delivered,No,3,2
